PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,SQUARE FEET,LOT SIZE,YEAR BUILT,HOA/MONTH,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),LATITUDE,LONGITUDE
Single Family Residential,995 Union Dr,Fairbanks,AK,99709,167500,2,1,768,79149,2000,0,http://www.redfin.com/AK/Fairbanks/995-Union-Dr-99709/home/104643662,64.8947533,-147.7386444
Single Family Residential,2620 Lingonberry Ln,Fairbanks,AK,99709,169900,2,1,1028,217800,1976,0,http://www.redfin.com/AK/Fairbanks/2620-Lingonberry-Ln-99709/home/172578514,64.8458104,-147.9036144
Single Family Residential,309 Erceg St,Fairbanks,AK,99701,524900,6,4,6800,8943,1996,0,http://www.redfin.com/AK/Fairbanks/309-Erceg-St-99701/home/104673292,64.8492509,-147.7181348
Single Family Residential,446 Carlton Dr,Fairbanks,AK,99701,349900,4,3,2411,10286,1984,0,http://www.redfin.com/AK/Fairbanks/446-Carlton-Dr-99701/home/104595264,64.8530844,-147.6734678
Single Family Residential,477 Snowy Owl Ln,Fairbanks,AK,99712,449900,4,4,3021,64338,1995,0,http://www.redfin.com/AK/Fairbanks/477-Snowy-Owl-Ln-99712/home/104622104,64.901721,-147.6742799
Single Family Residential,2344 Nugget Loop,Fairbanks,AK,99709,329500,3,3,3576,126542,1977,0,http://www.redfin.com/AK/Fairbanks/2344-Nugget-Loop-99709/home/104663519,64.921885,-147.879512
Single Family Residential,665 10th Ave,Fairbanks,AK,99701,110000,2,1,1005,,1973,0,http://www.redfin.com/AK/Fairbanks/665-10th-Ave-99701/unit-108/home/104566255,64.8388052,-147.7221237
Single Family Residential,920 5th Ave,Fairbanks,AK,99701,259900,3,2,1728,7060,1964,0,http://www.redfin.com/AK/Fairbanks/920-5th-Ave-99701/home/104652815,64.8434881,-147.7316594
Single Family Residential,1122 Garden Way,Fairbanks,AK,99701,129500,2,2,1500,4600,1976,0,http://www.redfin.com/AK/Fairbanks/1122-Garden-Way-99701/home/104692104,64.8270396,-147.7292504
Single Family Residential,755 Moosewood Cir,Fairbanks,AK,99712,132500,2,1,940,42253,2007,0,http://www.redfin.com/AK/Fairbanks/755-Moosewood-Cir-99712/home/104643509,64.891474,-147.552481
Single Family Residential,1129 23rd Ave,Fairbanks,AK,99701,149900,5,3,1859,6476,1958,0,http://www.redfin.com/AK/Fairbanks/1129-23rd-Ave-99701/home/104621106,64.825964,-147.728964
Single Family Residential,1210 Bunnell St,Fairbanks,AK,99701,204900,2,2,1735,11573,1954,0,http://www.redfin.com/AK/Fairbanks/1210-Bunnell-St-99701/home/104566362,64.859743,-147.738155
Single Family Residential,474 Trainor Gate Rd,Fairbanks,AK,99701,259900,6,3,2600,7827,1981,0,http://www.redfin.com/AK/Fairbanks/474-Trainor-Gate-Rd-99701/home/104643679,64.8468216,-147.6735319
Single Family Residential,1526 Mary Ann St,Fairbanks,AK,99701,42000,1,1,530,7500,1942,0,http://www.redfin.com/AK/Fairbanks/1526-Mary-Ann-St-99701/home/104643365,64.8335764,-147.72159
Single Family Residential,4204 York Ave,Fairbanks,AK,99709,254900,3,2,1664,10061,1983,0,http://www.redfin.com/AK/Fairbanks/4204-York-Ave-99709/home/104607779,64.8451699,-147.8367435
Single Family Residential,4823 Villanova Dr,Fairbanks,AK,99709,229900,5,3,2720,7600,1983,0,http://www.redfin.com/AK/Fairbanks/4823-Villanova-Dr-99709/home/104609436,64.836997,-147.863791
Single Family Residential,527 Beacon Rd,Fairbanks,AK,99712,179000,3,1,1700,40320,1996,0,http://www.redfin.com/AK/Fairbanks/527-Beacon-Rd-99712/home/104594633,64.8711917,-147.5978621
Single Family Residential,340 Snowy Owl Ln,Fairbanks,AK,99712,315000,4,3,2542,84288,1995,0,http://www.redfin.com/AK/Fairbanks/340-Snowy-Owl-Ln-99712/home/104578749,64.9077202,-147.6680953
Single Family Residential,L6 B1 Teresa Turnaround,Fairbanks,AK,99712,459900,3,3,2636,91040,2020,0,http://www.redfin.com/AK/Unknown/L6-B1-Teresa-Turnaround-99712/home/172204479,64.9015492,-147.6357054
Single Family Residential,L17 B2 Edinburgh Ct,Fairbanks,AK,99712,189900,2,1,939,74182,2020,0,http://www.redfin.com/AK/Unknown/L17-B2-Edinburgh-Ct-99712/home/172232503,64.9024289,-147.6381437
Single Family Residential,L13 B2 Brighton Dr,Fairbanks,AK,99712,309900,3,2,1555,68520,2020,0,http://www.redfin.com/AK/Unknown/L13-B2-Brighton-Dr-99712/home/172204470,64.9040884,-147.6298402
Single Family Residential,2340 Chief John Dr,Fairbanks,AK,99709,649900,5,5,4200,256568,2006,0,http://www.redfin.com/AK/Fairbanks/2340-Chief-John-Dr-99709/home/104621315,64.763835,-148.011028
Single Family Residential,1659 Old Pioneer Way,Fairbanks,AK,99709,184900,2,1,864,10962,1982,0,http://www.redfin.com/AK/Fairbanks/1659-Old-Pioneer-Way-99709/home/166739462,64.859733,-147.7778508
Single Family Residential,312 Well St,Fairbanks,AK,99701,249900,4,1,2520,11200,1938,0,http://www.redfin.com/AK/Fairbanks/312-Well-St-99701/home/166717148,64.84877,-147.7152319
Single Family Residential,301 Erceg St,Fairbanks,AK,99701,498900,6,6,3400,7247,2006,0,http://www.redfin.com/AK/Fairbanks/301-Erceg-St-99701/home/104565917,64.8489152,-147.718378
Single Family Residential,221 Bentley Dr,Fairbanks,AK,99701,259999,4,2,1936,12200,1964,0,http://www.redfin.com/AK/Fairbanks/221-Bentley-Dr-99701/home/104631075,64.8405362,-147.695952
Single Family Residential,386 Crestmont Dr,Fairbanks,AK,99709,342500,3,3,2448,27955,1986,0,http://www.redfin.com/AK/Fairbanks/386-Crestmont-Dr-99709/home/104673288,64.8505266,-147.8837396
Single Family Residential,1400 Aspen St,Fairbanks,AK,99709,230000,4,2,1742,7920,1977,0,http://www.redfin.com/AK/Fairbanks/1400-Aspen-St-99709/home/104644375,64.8569828,-147.7736169
Single Family Residential,L10 B4 W Canterbury Dr,Fairbanks,AK,99709,485750,4,3,2690,82023,2020,0,http://www.redfin.com/AK/Unknown/L10-B4-Canterbury-Dr-99709/home/172231024,64.8259354,-147.9525108
Single Family Residential,L5 B2 W Teresa Turnaround,Fairbanks,AK,99712,456771,4,3,2690,52794,2020,0,http://www.redfin.com/AK/Unknown/L5-B2-Teresa-Turnaround-99712/home/172204468,64.9015492,-147.6357054
Single Family Residential,1466 Joyce Drive Dr,Fairbanks,AK,99701,344900,3,2,1639,8180,2019,0,http://www.redfin.com/AK/Fairbanks/1466-Joyce-Dr-99701/home/166716882,64.856444,-147.671786
Single Family Residential,915 Canterbury Dr,Fairbanks,AK,99709,450435,4,3,2456,83243,2020,0,http://www.redfin.com/AK/Fairbanks/915-Canterbury-Dr-99709/home/166741125,64.826809,-147.9562919
Single Family Residential,905 Canterbury Dr,Fairbanks,AK,99709,434900,3,3,2132,81196,2020,0,http://www.redfin.com/AK/Fairbanks/905-Canterbury-Dr-99709/home/166744929,64.827409,-147.957769
Single Family Residential,L1 B2 Brighton Dr,Fairbanks,AK,99712,381211,3,3,2164,54754,2020,0,http://www.redfin.com/AK/Unknown/L1-B2-Brighton-Dr-99712/home/172204476,64.9040884,-147.6298402
Single Family Residential,620 O'Leary Rd,Fairbanks,AK,99712,349900,4,4,2900,48003,2006,0,http://www.redfin.com/AK/Fairbanks/620-Oleary-Rd-99712/home/104644023,64.8864862,-147.3417145
Single Family Residential,2359 Hawthorne Ct,Fairbanks,AK,99709,379900,3,3,1850,19038,2020,0,http://www.redfin.com/AK/Fairbanks/2359-Hawthorne-Ct-99709/home/166744516,64.851972,-147.8800629
Single Family Residential,2491 Western Ave,Fairbanks,AK,99709,176000,4,2,2330,7800,1959,0,http://www.redfin.com/AK/Fairbanks/2491-Western-Ave-99709/home/104671671,64.8240791,-147.8732581
Single Family Residential,5795 Supply Rd,Fairbanks,AK,99709,359900,3,2,3060,54014,1966,0,http://www.redfin.com/AK/Fairbanks/5795-Supply-Rd-99709/home/104579163,64.810865,-147.8937598
Single Family Residential,L3 B9 W Heather,Fairbanks,AK,99709,427900,3,3,2132,119016,2020,0,http://www.redfin.com/AK/Unknown/L3-B9-Heather-Dr-99709/home/172213688,64.7955059,-147.9823844
Single Family Residential,995 Ellesmere Dr,Fairbanks,AK,99709,899900,5,5,5633,89210,1998,0,http://www.redfin.com/AK/Fairbanks/995-Ellesmere-Dr-99709/home/104671630,64.824758,-147.9678749
Single Family Residential,7044 Sweren Loop,Fairbanks,AK,99712,27500,0,,192,126062,2013,0,http://www.redfin.com/AK/Fairbanks/7044-Sweren-Loop-99712/home/143593828,64.871215,-146.905894
Single Family Residential,5166 Elliott Hwy,Fairbanks,AK,99712,149500,0,1,1632,217800,2003,0,http://www.redfin.com/AK/Fairbanks/5166-Elliott-Hwy-99712/home/104663140,65.0919849,-147.7274969
Single Family Residential,4280 Murphy Dome Rd,Fairbanks,AK,99709,314900,3,3,2216,93654,1979,0,http://www.redfin.com/AK/Fairbanks/4280-Murphy-Dome-Rd-99709/home/104621911,64.92988,-148.0855411
Single Family Residential,6624 Chena Hot Springs Rd,Fairbanks,AK,99712,349900,4,2,2216,229155,2004,0,http://www.redfin.com/AK/Fairbanks/6624-Chena-Hot-Springs-Rd-99712/home/104567202,64.880489,-146.950145
Single Family Residential,1244 Leuthold Dr,Fairbanks,AK,99712,89900,2,1,1000,215622,2012,0,http://www.redfin.com/AK/Fairbanks/1244-Leuthold-Dr-E-99712/home/104662110,65.1311038,-147.5432816
Single Family Residential,177 Simpson Way,Fairbanks,AK,99712,29900,1,,300,217800,1990,0,http://www.redfin.com/AK/Fairbanks/177-Simpson-Way-99712/home/104672318,65.072018,-147.6552078
Single Family Residential,9545 Parks Hwy,Fairbanks,AK,99709,155000,2,1,1150,261360,1985,0,http://www.redfin.com/AK/Unknown/9545-PARKS-HWY-Unknown/home/104630171,64.710465,-148.622529
Single Family Residential,370 Lake Trout Ln,Fairbanks,AK,99712,69900,2,1,432,204732,1981,0,http://www.redfin.com/AK/Fairbanks/370-Lake-Trout-Dr-99712/home/104578700,64.875656,-146.8644111
Condo/Co-op,141 Dunkel St #3,Fairbanks,AK,99701,89000,1,1,384,,1968,250,http://www.redfin.com/AK/Fairbanks/141-Dunkel-St-99701/unit-3/home/172232386,64.8448729,-147.7126826
Condo/Co-op,1600 Washington Dr #1,Fairbanks,AK,99709,79900,1,1,563,,1982,350,http://www.redfin.com/AK/Fairbanks/1600-Washington-Dr-99709/unit-1/home/104579148,64.8341965,-147.801346
Condo/Co-op,1600 Washington Dr #11,Fairbanks,AK,99709,79900,1,1,568,,1982,350,http://www.redfin.com/AK/Fairbanks/1600-Washington-Dr-99709/unit-11/home/104652728,64.8343001,-147.8011398
Condo/Co-op,1600 Washington Dr #2,Fairbanks,AK,99709,72800,1,1,567,,1982,350,http://www.redfin.com/AK/Fairbanks/1600-Washington-Dr-99709/unit-2/home/104594574,64.8343001,-147.8011398
Condo/Co-op,87-1 Slater Dr Unit 87-1,Fairbanks,AK,99701,72500,2,1,721,,1971,350,http://www.redfin.com/AK/Fairbanks/81-Slater-Dr-99701/unit-87-1/home/172232024,64.8441961,-147.7012731
Condo/Co-op,658 Fairbanks St #16,Fairbanks,AK,99709,89900,2,1,805,,1982,422,http://www.redfin.com/AK/Fairbanks/658-Fairbanks-St-99709/unit-16/home/172232456,64.847235,-147.8310004
Condo/Co-op,1606 Marika Rd #8,Fairbanks,AK,99709,134900,3,2,1270,,1982,594,http://www.redfin.com/AK/Fairbanks/1606-Marika-Rd-99709/unit-8/home/104578816,64.8546493,-147.7570672
Single Family Residential,183 Crow Creek Rd,Girdwood,AK,99587,599000,3,2,1903,13341,1983,0,http://www.redfin.com/AK/Girdwood/183-Crow-Creek-Rd-99587/home/172188161,60.9635484,-149.1390722
Condo/Co-op,330 Hightower Rd #201,Girdwood,AK,99587,372000,2,2,1099,,2006,380,http://www.redfin.com/AK/Girdwood/330-Hightower-Rd-99587/unit-201/home/172635980,60.9647014,-149.131905
Single Family Residential,41295 Alan Dr,Homer,AK,99603,349000,3,2,2688,102801,1978,0,http://www.redfin.com/AK/Homer/41295-Alan-Dr-99603/home/133501754,59.6743136,-151.4203299
Single Family Residential,945 Ben Walters Ct,Homer,AK,99603,289000,3,2,1402,12196,2002,0,http://www.redfin.com/AK/Homer/945-Ben-Walters-Ct-99603/home/133708179,59.6464253,-151.5179135
Single Family Residential,39888 Brenmark Rd,Homer,AK,99603,264000,2,2,940,97574,2002,0,http://www.redfin.com/AK/Homer/39888-Brenmark-Rd-99603/home/133322240,59.695783,-151.351557
Single Family Residential,1638 Eagle View Dr,Homer,AK,99603,299000,1,1,1262,110032,2007,0,http://www.redfin.com/AK/Homer/1638-Eagle-View-Dr-99603/home/133299225,59.662918,-151.58632
Single Family Residential,1054 Krueth Way,Homer,AK,99603,720000,5,5,3972,14374,2016,0,http://www.redfin.com/AK/Homer/1054-Krueth-Way-99603/home/133305477,59.6355245,-151.5163708
Single Family Residential,67784 Green Timbers Rd,Homer,AK,99603,319000,3,3,2056,98010,1983,0,http://www.redfin.com/AK/Homer/67784-Green-Timbers-Rd-99603/home/133445389,59.667719,-151.674015
Single Family Residential,38185 Chelsey St,Homer,AK,99603,105000,0,,768,89298,1988,0,http://www.redfin.com/AK/Homer/38185-Chelsey-St-99603/home/133450713,59.7197911,-151.2994211
Single Family Residential,38165 Chelsey St,Homer,AK,99603,265000,4,2,2295,89298,1988,0,http://www.redfin.com/AK/Homer/38165-Chelsey-St-99603/home/133713321,59.720217,-151.299245
Single Family Residential,67385 Timmerman Ct,Homer,AK,99603,338000,2,1,1367,92347,1996,0,http://www.redfin.com/AK/Homer/67385-Timmerman-Ct-99603/home/133299250,59.6759883,-151.6668148
Single Family Residential,759 Soundview Ave,Homer,AK,99603,429000,4,3,3713,10890,2012,0,http://www.redfin.com/AK/Homer/759-Soundview-Ave-99603/home/133609868,59.647995,-151.5617071
Single Family Residential,3356 Beluga Pl,Homer,AK,99603,575000,3,1,1200,7000,1987,0,http://www.redfin.com/AK/Homer/3356-Beluga-Pl-99603/home/133510413,59.639657,-151.538157
Single Family Residential,4103 Kachemak Dr,Homer,AK,99603,990000,2,1,1489,258746,1982,0,http://www.redfin.com/AK/Homer/4103-Kachemak-Dr-99603/home/172532592,59.6531305,-151.4451839
Single Family Residential,38929 Alathea St,Homer,AK,99603,310000,1,,612,316245,1999,0,http://www.redfin.com/AK/Homer/38929-Alathea-St-99603/home/133669599,59.707201,-151.344745
Single Family Residential,1500 Cottonwood Ln,Homer,AK,99603,599000,3,3,3228,77972,1997,0,http://www.redfin.com/AK/Homer/1500-Cottonwood-Ln-99603/home/133691266,59.6707746,-151.5012074
Single Family Residential,40889 Denny Ln,Homer,AK,99603,199000,1,1,738,91476,1981,0,http://www.redfin.com/AK/Homer/40889-Denny-Ln-99603/home/133306340,59.6778412,-151.6886613
Single Family Residential,1366 Sterling Hwy,Homer,AK,99603,260000,3,3,1720,39639,1977,0,http://www.redfin.com/AK/Homer/1366-Sterling-Hwy-99603/home/133493158,59.6440499,-151.5776314
Single Family Residential,937 Miller Ln,Homer,AK,99603,585000,6,4,3024,44431,1971,0,http://www.redfin.com/AK/Homer/937-Miller-Ln-99603/home/133709090,59.654674,-151.565182
Single Family Residential,1330 Mission Rd,Homer,AK,99603,379000,4,2,1714,206910,1982,0,http://www.redfin.com/AK/Homer/1330-Mission-Rd-99603/home/133323269,59.667345,-151.50377
Single Family Residential,4758 Kachemak Dr,Homer,AK,99603,595000,2,2,2000,25700,1956,0,http://www.redfin.com/AK/Homer/4758-Kachemak-Dr-99603/home/133196886,59.6591469,-151.4417574
Single Family Residential,60456 E End Rd,Homer,AK,99603,450000,2,2,2237,91040,1976,0,http://www.redfin.com/AK/Homer/60456-E-End-Rd-99603/home/133314122,59.6681603,-151.4473239
Single Family Residential,59895 Winter Wren Ct,Homer,AK,99603,539750,3,3,2412,78843,2005,0,http://www.redfin.com/AK/Homer/59895-Winter-Wren-Ct-99603/home/133669981,59.6763792,-151.4506173
Single Family Residential,63935 Katamar Ave,Homer,AK,99603,389000,5,4,3921,84070,1980,0,http://www.redfin.com/AK/Homer/63935-Katamar-Ave-99603/home/133486174,59.666472,-151.5704187
Single Family Residential,4715 Lincoln Cir,Homer,AK,99603,475000,6,7,3948,118483,2003,0,http://www.redfin.com/AK/Homer/4715-Lincoln-Cir-99603/home/133412537,59.6608712,-151.5918864
Single Family Residential,0000 Undisclosed Address,Homer,AK,99603,9000000,8,12,17000,107593,2011,0,http://www.redfin.com/AK/Homer/Undisclosed-Address-Unknown/home/172211928,59.648486,-151.453801
Single Family Residential,55220 Finch St,Homer,AK,99603,248000,2,2,1492,58806,1988,0,http://www.redfin.com/AK/Homer/55220-Finch-St-99603/home/133426537,59.726914,-151.321391
Single Family Residential,64653 Leandra Rd,Homer,AK,99603,620000,6,4,4042,43560,2010,0,http://www.redfin.com/AK/Homer/64653-Leandra-Rd-99603/home/133626025,59.6767309,-151.5890202
Single Family Residential,56300 East End Rd,Homer,AK,99603,447000,3,3,1516,110206,2003,0,http://www.redfin.com/AK/Homer/56300-E-End-Rd-99603/home/133195304,59.707508,-151.352443
Single Family Residential,60368 Bench Cir,Homer,AK,99603,295000,3,2,2015,31799,1984,0,http://www.redfin.com/AK/Homer/60368-Bench-Cir-99603/home/133591587,59.671597,-151.465362
Single Family Residential,752 Nelson Ave,Homer,AK,99603,685000,3,3,1624,18675,2020,0,http://www.redfin.com/AK/Homer/Unknown-Unknown/home/168795842,59.6425,-151.548333
Single Family Residential,40864 Waterman Rd,Homer,AK,99603,499000,3,4,3600,43560,1972,0,http://www.redfin.com/AK/Homer/40864-Waterman-Rd-99603/home/133670019,59.684929,-151.4006639
Single Family Residential,5009 Spruce Terrace Cir,Homer,AK,99603,680000,4,3,2090,72310,2010,0,http://www.redfin.com/AK/Homer/5009-Spruce-Terrace-Cir-99603/home/133438534,59.6644393,-151.541063
Single Family Residential,32614 Slava Bogu Ln,Homer,AK,99603,760000,6,4,3820,140698,2014,0,http://www.redfin.com/AK/Homer/32614-Slava-Bogu-Ln-99603/home/133614705,59.7998182,-151.1216864
Single Family Residential,4029 Main St,Homer,AK,99603,320000,5,4,2520,9147,1979,0,http://www.redfin.com/AK/Homer/4029-Main-St-99603/home/133323766,59.649105,-151.5422553
Single Family Residential,5250 E East Hill Rd,Homer,AK,99603,268000,3,2,1670,23522,1977,0,http://www.redfin.com/AK/Homer/5250-E-Hill-Rd-99603/home/133615112,59.6665279,-151.5163192
Single Family Residential,41596 Manor Rd,Homer,AK,99603,240000,1,1,1200,78843,1980,0,http://www.redfin.com/AK/Unknown/41596-MANOR-RD-Unknown/home/133501670,59.672341,-151.565362
Single Family Residential,54730 Rolling Meadows Rd,Homer,AK,99603,377000,3,2,1200,199940,2006,0,http://www.redfin.com/AK/Homer/54730-Rolling-Meadows-Rd-99603/home/133303943,59.714041,-151.3117716
Single Family Residential,61110 Skyline Dr,Homer,AK,99603,385000,3,2,2269,43560,1998,0,http://www.redfin.com/AK/Homer/61110-Skyline-Dr-99603/home/133523506,59.692908,-151.433804
Single Family Residential,1235 Sterling Hwy,Homer,AK,99603,140000,3,1,768,29620,1950,0,http://www.redfin.com/AK/Homer/1235-Sterling-Hwy-99603/home/133191325,59.642314,-151.5763491
Single Family Residential,5025 East HIll Rd,Homer,AK,99603,569000,4,3,2374,23522,1985,0,http://www.redfin.com/AK/Homer/5025-E-Hill-Rd-99603/home/133615351,59.663832,-151.512541
Single Family Residential,3625 W Hill Rd,Homer,AK,99603,235000,3,2,1640,12196,2005,0,http://www.redfin.com/AK/Homer/3625-W-Hill-Rd-99603/home/133666511,59.6434586,-151.577431
Single Family Residential,50215 East End Rd,Homer,AK,99603,890000,1,2,3395,153331,2011,0,http://www.redfin.com/AK/Homer/50215-E-End-Rd-99603/home/133632237,59.7718154,-151.1802215
Single Family Residential,40395 Forest Dr,Homer,AK,99603,339000,4,3,2504,54885,1997,0,http://www.redfin.com/AK/Homer/40395-Forest-Dr-99603/home/133486149,59.687587,-151.668895
Single Family Residential,40165 Portlock Dr,Homer,AK,99603,325000,2,2,1440,54014,2011,0,http://www.redfin.com/AK/Homer/40165-Portlock-Dr-99603/home/133501896,59.6903772,-151.3938763
Single Family Residential,2750 Sterling Hwy,Homer,AK,99603,799000,3,3,4353,74052,2000,0,http://www.redfin.com/AK/Homer/2750-Sterling-Hwy-99603/home/133317537,59.653418,-151.614943
Single Family Residential,46488 SW Fox River Rem SW,Homer,AK,99603,80000,1,,576,216928,2004,0,http://www.redfin.com/AK/Homer/46488-SW-Fox-River-Rem-SW-Unknown/home/172232009,59.879736,-151.092613
Single Family Residential,4530 Kachemak Dr,Homer,AK,99603,730000,3,3,2714,102801,2007,0,http://www.redfin.com/AK/Homer/4530-Kachemak-Dr-99603/home/133584144,59.656535,-151.440408
Single Family Residential,2217 Mount Augustine,Homer,AK,99603,465000,2,1,1900,34848,1993,0,http://www.redfin.com/AK/Homer/2217-Mt-Augustine-Dr-99603/home/133306026,59.649906,-151.608661
Single Family Residential,2505 Sterling,Homer,AK,99603,479000,2,2,1100,30056,2012,0,http://www.redfin.com/AK/Homer/2505-Sterling-Hwy-99603/home/133323669,59.6493689,-151.6095516
Single Family Residential,2506 Rene Ct,Homer,AK,99603,725000,2,3,1721,435600,2004,0,http://www.redfin.com/AK/Homer/2506-Rene-Ct-99603/home/134114738,59.6488923,-151.6108935
Single Family Residential,54637 Rolling Meadow Rd,Homer,AK,99603,575000,3,3,2656,67082,2003,0,http://www.redfin.com/AK/Homer/54637-Rolling-Meadows-Rd-99603/home/133615068,59.710897,-151.3121769
Single Family Residential,66477 Vicki Ln,Homer,AK,99603,160000,1,,647,80586,1981,0,http://www.redfin.com/AK/Homer/66477-Vicki-LN-Unknown/home/172231860,59.6425,-151.5483333
Single Family Residential,64000 Mineral Dr,Homer,AK,99603,1050000,3,4,5291,132858,2017,0,http://www.redfin.com/AK/Homer/64000-Mineral-Dr-99603/home/133487480,59.665214,-151.57093
Single Family Residential,5641 Clearwater Dr,Homer,AK,99603,279000,3,2,1408,54014,2016,0,http://www.redfin.com/AK/Homer/5641-Clearwater-Dr-99603/home/133304457,59.6731121,-151.513728
Single Family Residential,28732 Caribou View Ln,Homer,AK,99603,110000,1,,1033,260488,2005,0,http://www.redfin.com/AK/Unknown/28732-CARIBOU-VIEW-LN-Unknown/home/133667213,59.854235,-151.047013
Single Family Residential,1832 Sterling Hwy,Homer,AK,99603,365000,3,2,3251,202118,1979,0,http://www.redfin.com/AK/Homer/1832-Sterling-Hwy-99603/home/133615294,59.648763,-151.590154
Single Family Residential,41420 Sterling Hwy,Homer,AK,99603,1250000,2,2,1632,499197,1984,0,http://www.redfin.com/AK/Homer/41420-Sterling-Hwy-99603/home/133599088,59.673455,-151.6717091
Single Family Residential,183 W Danview Ave,Homer,AK,99603,379000,5,3,2465,12196,1997,0,http://www.redfin.com/AK/Homer/183-W-Danview-Ave-99603/home/133493112,59.6508836,-151.544581
Single Family Residential,4590 Natalie Cir,Homer,AK,99603,789000,4,3,3624,82328,1998,0,http://www.redfin.com/AK/Homer/4590-Natalie-Cir-99603/home/133656040,59.6578288,-151.5831173
Single Family Residential,41586 Ridge Cir,Homer,AK,99603,249900,2,2,512,121968,2001,0,http://www.redfin.com/AK/Homer/41586-Ridge-Cir-99603/home/133322263,59.6707174,-151.684272
Single Family Residential,45609 E End Rd,Homer,AK,99603,425000,7,3,3544,154028,1993,0,http://www.redfin.com/AK/Homer/45609-E-End-Rd-99603/home/133326451,59.79468,-151.104994
Single Family Residential,L10 Peterson Bay,Homer,AK,99603,425000,1,1,1075,89298,2005,0,http://www.redfin.com/AK/Homer/708-Smoky-Bay-Way-99603/home/133296371,59.6458837,-151.5242914
Single Family Residential,60871 Bear Creek Dr,Homer,AK,99603,745000,3,4,3364,74052,2002,0,http://www.redfin.com/AK/Homer/60871-Bear-Creek-Dr-99603/home/133324760,59.667245,-151.464392
Single Family Residential,000 Lone Wolf Ct,Homer,AK,99603,34900,0,,660,112384,2007,0,http://www.redfin.com/AK/Homer/Lone-Wolf-CT-Unknown/home/172231094,59.84973,-151.048789
Single Family Residential,39047 Sayer Rd,Homer,AK,99603,122000,1,1,500,67518,1986,0,http://www.redfin.com/AK/Homer/39047-Sayer-RD-99603/home/172231048,59.705368,-151.689756
Single Family Residential,39059 Sayer Rd,Homer,AK,99603,115000,1,1,500,66646,1986,0,http://www.redfin.com/AK/Homer/39059-Sayer-RD-99603/home/172202505,59.705011,-151.689408
Condo/Co-op,4900 Clover Ln #1,Homer,AK,99603,239000,3,3,1658,20473,2006,120,http://www.redfin.com/AK/Homer/4900-Clover-Ln-99603/unit-1/home/133440564,59.6614712,-151.4747154
Single Family Residential,1876 Triton Ct,Homer,AK,99603,210000,2,2,1144,20473,1986,140,http://www.redfin.com/AK/Homer/1876-Triton-Ct-99603/home/133714877,59.661305,-151.490946
Single Family Residential,932 Quiet Creek Dr,Homer,AK,99603,699000,3,4,2532,435,2006,425,http://www.redfin.com/AK/Homer/932-Quiet-Creek-Dr-99603/home/133428039,59.659299,-151.521437
Single Family Residential,11763 W Parks Hwy,Houston,AK,99652,120000,2,2,788,87272,2005,0,http://www.redfin.com/AK/Houston/11763-W-Parks-HWY-99652/home/172187760,61.583366,-149.738236
Single Family Residential,2834 N Pick A Dilley St,Houston,AK,99694,207900,2,1,1088,40075,2019,0,http://www.redfin.com/AK/Houston/2834-N-Pick-A-Dilley-ST-99694/home/172160983,61.611891,-149.801323
Single Family Residential,11239 Meadowood Dr,Houston,AK,99694,255000,3,2,2041,42253,1985,0,http://www.redfin.com/AK/Houston/11239-Meadowood-DR-99694/home/172208556,61.566545,-149.733749
Single Family Residential,1994 N Duley Rd,Houston,AK,99652,132000,0,,1216,217800,1996,0,http://www.redfin.com/AK/Houston/1994-N-Duley-RD-99652/home/172283933,61.599852,-149.804037
Single Family Residential,1255 N Miller Cir,Houston,AK,99694,217000,3,2,1344,40075,2015,0,http://www.redfin.com/AK/Houston/1255-N-Miller-Cir-99623/home/134424207,61.5932368,-149.7637814
Single Family Residential,3098 Nichols Dr,Houston,AK,99694,150000,1,1,1064,55756,2006,0,http://www.redfin.com/AK/Houston/3098-Nichols-DR-99694/home/172232847,61.615044,-149.767173
Single Family Residential,12475 W Corn St,Houston,AK,99652,89000,3,3,1368,41818,2008,0,http://www.redfin.com/AK/HOUSTON/12475-W-CORN-ST-99623/home/134745605,61.594941,-149.763968
Single Family Residential,4715 N Majors Dr,Houston,AK,99694,99900,2,1,736,148104,1975,0,http://www.redfin.com/AK/Houston/4715-N-Majors-DR-99694/home/172180607,61.634769,-149.761623
Single Family Residential,4100 Nottingham Cir,Houston,AK,99623,299000,4,3,2240,31363,1976,0,http://www.redfin.com/AK/Houston/4100-Nottingham-Cir-99567/home/172211957,61.627349,-149.7600709
Single Family Residential,2104 N Ray St,Houston,AK,99623,249900,4,3,2464,19166,1974,0,http://www.redfin.com/AK/Houston/2104-N-Ray-ST-99623/home/172213366,61.603155,-149.755817
Single Family Residential,12545 Round Table Dr,Houston,AK,99694,29500,0,,128,29185,2008,0,http://www.redfin.com/AK/Houston/12545-Round-Table-Dr-99567/home/172231239,61.623999,-149.7655179
Single Family Residential,977 S Kenlar Rd,Houston,AK,99694,875000,6,8,4766,434728,2005,0,http://www.redfin.com/AK/Houston/977-S-Kenlar-RD-99694/home/172187891,61.574603,-149.750926
